annee,pays,fichier,score_eco
2003.0,LUX,data/processed/EUPDCorp_TXT/2003.0/LUX.txt,0.5853047089420176
2003.0,GRC,data/processed/EUPDCorp_TXT/2003.0/GRC.txt,0.6130570932200459
2003.0,IRL,data/processed/EUPDCorp_TXT/2003.0/IRL.txt,0.579783610921745
2003.0,FIN,data/processed/EUPDCorp_TXT/2003.0/FIN.txt,0.5736448445401738
2003.0,BEL,data/processed/EUPDCorp_TXT/2003.0/BEL.txt,0.6215444457398124
2003.0,FRA,data/processed/EUPDCorp_TXT/2003.0/FRA.txt,0.648357900623246
2003.0,AUT,data/processed/EUPDCorp_TXT/2003.0/AUT.txt,0.5857397621188357
2004.0,ITA,data/processed/EUPDCorp_TXT/2004.0/ITA.txt,0.6011523342373651
2004.0,MLT,data/processed/EUPDCorp_TXT/2004.0/MLT.txt,0.35277132747831125
2004.0,POL,data/processed/EUPDCorp_TXT/2004.0/POL.txt,0.4902357778119486
2004.0,CZE,data/processed/EUPDCorp_TXT/2004.0/CZE.txt,0.32967395311473546
2004.0,GBR,data/processed/EUPDCorp_TXT/2004.0/GBR.txt,0.6021647364408261
2004.0,DEU,data/processed/EUPDCorp_TXT/2004.0/DEU.txt,0.5993394127204664
2004.0,PRT,data/processed/EUPDCorp_TXT/2004.0/PRT.txt,0.6646280939568823
2004.0,SVK,data/processed/EUPDCorp_TXT/2004.0/SVK.txt,0.3936260852246209
2004.0,SVN,data/processed/EUPDCorp_TXT/2004.0/SVN.txt,0.3847742613391434
2004.0,LTU,data/processed/EUPDCorp_TXT/2004.0/LTU.txt,0.24627832488765664
2004.0,NLD,data/processed/EUPDCorp_TXT/2004.0/NLD.txt,0.6120214786376673
2004.0,DNK,data/processed/EUPDCorp_TXT/2004.0/DNK.txt,0.5336531125832539
2004.0,SWE,data/processed/EUPDCorp_TXT/2004.0/SWE.txt,0.6066774957033643
2004.0,HUN,data/processed/EUPDCorp_TXT/2004.0/HUN.txt,0.38031250727695803
2004.0,EST,data/processed/EUPDCorp_TXT/2004.0/EST.txt,0.34202725980722065
2004.0,ESP,data/processed/EUPDCorp_TXT/2004.0/ESP.txt,0.6147105242799792
2004.0,LUX,data/processed/EUPDCorp_TXT/2004.0/LUX.txt,0.5119763623045342
2004.0,LVA,data/processed/EUPDCorp_TXT/2004.0/LVA.txt,0.3853809034357723
2004.0,GRC,data/processed/EUPDCorp_TXT/2004.0/GRC.txt,0.6066864962219118
2004.0,IRL,data/processed/EUPDCorp_TXT/2004.0/IRL.txt,0.5460382552700599
2004.0,CYP,data/processed/EUPDCorp_TXT/2004.0/CYP.txt,0.20284719934133266
2004.0,FIN,data/processed/EUPDCorp_TXT/2004.0/FIN.txt,0.596661311698799
2004.0,BEL,data/processed/EUPDCorp_TXT/2004.0/BEL.txt,0.5868747242986067
2004.0,FRA,data/processed/EUPDCorp_TXT/2004.0/FRA.txt,0.6446518189943288
2004.0,AUT,data/processed/EUPDCorp_TXT/2004.0/AUT.txt,0.5717940131179154
2005.0,ITA,data/processed/EUPDCorp_TXT/2005.0/ITA.txt,0.661411769207789
2005.0,MLT,data/processed/EUPDCorp_TXT/2005.0/MLT.txt,0.4256929969970077
2005.0,POL,data/processed/EUPDCorp_TXT/2005.0/POL.txt,0.5927489964834021
2005.0,CZE,data/processed/EUPDCorp_TXT/2005.0/CZE.txt,0.5581695144447653
2005.0,GBR,data/processed/EUPDCorp_TXT/2005.0/GBR.txt,0.6082282978857295
