annee,pays,fichier,score_eco
2013.0,NLD,data/processed/EUPDCorp_TXT/2013.0/NLD.txt,0.99999994
2013.0,DNK,data/processed/EUPDCorp_TXT/2013.0/DNK.txt,1.0000001
2013.0,SWE,data/processed/EUPDCorp_TXT/2013.0/SWE.txt,0.9999999
2013.0,HUN,data/processed/EUPDCorp_TXT/2013.0/HUN.txt,0.9999999
2013.0,EST,data/processed/EUPDCorp_TXT/2013.0/EST.txt,1.0000001
2013.0,ESP,data/processed/EUPDCorp_TXT/2013.0/ESP.txt,1.0
2013.0,LUX,data/processed/EUPDCorp_TXT/2013.0/LUX.txt,1.0000001
2013.0,LVA,data/processed/EUPDCorp_TXT/2013.0/LVA.txt,1.0000001
2013.0,GRC,data/processed/EUPDCorp_TXT/2013.0/GRC.txt,1.0
2013.0,IRL,data/processed/EUPDCorp_TXT/2013.0/IRL.txt,1.0
2013.0,CYP,data/processed/EUPDCorp_TXT/2013.0/CYP.txt,1.0
2013.0,FIN,data/processed/EUPDCorp_TXT/2013.0/FIN.txt,1.0000001
2013.0,ROU,data/processed/EUPDCorp_TXT/2013.0/ROU.txt,1.0000001
2013.0,BEL,data/processed/EUPDCorp_TXT/2013.0/BEL.txt,1.0
2013.0,FRA,data/processed/EUPDCorp_TXT/2013.0/FRA.txt,1.0
2013.0,AUT,data/processed/EUPDCorp_TXT/2013.0/AUT.txt,0.99999994
2013.0,BGR,data/processed/EUPDCorp_TXT/2013.0/BGR.txt,1.0000001
2014.0,ITA,data/processed/EUPDCorp_TXT/2014.0/ITA.txt,0.9999999
2014.0,HRV,data/processed/EUPDCorp_TXT/2014.0/HRV.txt,1.0
2014.0,MLT,data/processed/EUPDCorp_TXT/2014.0/MLT.txt,1.0000001
2014.0,POL,data/processed/EUPDCorp_TXT/2014.0/POL.txt,0.99999994
2014.0,CZE,data/processed/EUPDCorp_TXT/2014.0/CZE.txt,0.99999994
2014.0,GBR,data/processed/EUPDCorp_TXT/2014.0/GBR.txt,1.0000001
2014.0,DEU,data/processed/EUPDCorp_TXT/2014.0/DEU.txt,1.0000001
2014.0,PRT,data/processed/EUPDCorp_TXT/2014.0/PRT.txt,0.99999994
2014.0,SVK,data/processed/EUPDCorp_TXT/2014.0/SVK.txt,1.0
2014.0,SVN,data/processed/EUPDCorp_TXT/2014.0/SVN.txt,1.0000001
2014.0,LTU,data/processed/EUPDCorp_TXT/2014.0/LTU.txt,1.0
2014.0,NLD,data/processed/EUPDCorp_TXT/2014.0/NLD.txt,0.99999994
2014.0,DNK,data/processed/EUPDCorp_TXT/2014.0/DNK.txt,1.0000001
2014.0,SWE,data/processed/EUPDCorp_TXT/2014.0/SWE.txt,1.0000001
2014.0,HUN,data/processed/EUPDCorp_TXT/2014.0/HUN.txt,1.0000001
2014.0,EST,data/processed/EUPDCorp_TXT/2014.0/EST.txt,0.99999994
2014.0,ESP,data/processed/EUPDCorp_TXT/2014.0/ESP.txt,0.9999999
2014.0,LUX,data/processed/EUPDCorp_TXT/2014.0/LUX.txt,0.99999994
2014.0,LVA,data/processed/EUPDCorp_TXT/2014.0/LVA.txt,1.0000001
2014.0,GRC,data/processed/EUPDCorp_TXT/2014.0/GRC.txt,1.0
2014.0,IRL,data/processed/EUPDCorp_TXT/2014.0/IRL.txt,1.0
2014.0,CYP,data/processed/EUPDCorp_TXT/2014.0/CYP.txt,1.0
2014.0,FIN,data/processed/EUPDCorp_TXT/2014.0/FIN.txt,1.0000001
2014.0,ROU,data/processed/EUPDCorp_TXT/2014.0/ROU.txt,1.0000001
2014.0,BEL,data/processed/EUPDCorp_TXT/2014.0/BEL.txt,1.0
2014.0,FRA,data/processed/EUPDCorp_TXT/2014.0/FRA.txt,0.99999994
2014.0,AUT,data/processed/EUPDCorp_TXT/2014.0/AUT.txt,1.0
2014.0,BGR,data/processed/EUPDCorp_TXT/2014.0/BGR.txt,1.0
2015.0,ITA,data/processed/EUPDCorp_TXT/2015.0/ITA.txt,1.0000001
2015.0,HRV,data/processed/EUPDCorp_TXT/2015.0/HRV.txt,1.0
2015.0,MLT,data/processed/EUPDCorp_TXT/2015.0/MLT.txt,0.99999994
2015.0,POL,data/processed/EUPDCorp_TXT/2015.0/POL.txt,1.0
2015.0,CZE,data/processed/EUPDCorp_TXT/2015.0/CZE.txt,1.0
2015.0,GBR,data/processed/EUPDCorp_TXT/2015.0/GBR.txt,1.0
2015.0,DEU,data/processed/EUPDCorp_TXT/2015.0/DEU.txt,1.0
2015.0,PRT,data/processed/EUPDCorp_TXT/2015.0/PRT.txt,1.0
2015.0,SVK,data/processed/EUPDCorp_TXT/2015.0/SVK.txt,0.9999999
2015.0,SVN,data/processed/EUPDCorp_TXT/2015.0/SVN.txt,1.0
2015.0,LTU,data/processed/EUPDCorp_TXT/2015.0/LTU.txt,0.9999999
2015.0,NLD,data/processed/EUPDCorp_TXT/2015.0/NLD.txt,0.9999998
2015.0,DNK,data/processed/EUPDCorp_TXT/2015.0/DNK.txt,1.0
2015.0,SWE,data/processed/EUPDCorp_TXT/2015.0/SWE.txt,1.0000001
2015.0,HUN,data/processed/EUPDCorp_TXT/2015.0/HUN.txt,1.0
2015.0,EST,data/processed/EUPDCorp_TXT/2015.0/EST.txt,1.0
2015.0,ESP,data/processed/EUPDCorp_TXT/2015.0/ESP.txt,1.0
2015.0,LUX,data/processed/EUPDCorp_TXT/2015.0/LUX.txt,0.99999994
2015.0,LVA,data/processed/EUPDCorp_TXT/2015.0/LVA.txt,1.0
2015.0,GRC,data/processed/EUPDCorp_TXT/2015.0/GRC.txt,0.9999999
2015.0,IRL,data/processed/EUPDCorp_TXT/2015.0/IRL.txt,1.0
2015.0,CYP,data/processed/EUPDCorp_TXT/2015.0/CYP.txt,0.99999994
2015.0,FIN,data/processed/EUPDCorp_TXT/2015.0/FIN.txt,1.0000002
2015.0,ROU,data/processed/EUPDCorp_TXT/2015.0/ROU.txt,1.0
2015.0,BEL,data/processed/EUPDCorp_TXT/2015.0/BEL.txt,1.0
2015.0,FRA,data/processed/EUPDCorp_TXT/2015.0/FRA.txt,1.0000001
2015.0,AUT,data/processed/EUPDCorp_TXT/2015.0/AUT.txt,1.0
2015.0,BGR,data/processed/EUPDCorp_TXT/2015.0/BGR.txt,1.0
2016.0,ITA,data/processed/EUPDCorp_TXT/2016.0/ITA.txt,1.0
2016.0,HRV,data/processed/EUPDCorp_TXT/2016.0/HRV.txt,1.0000001
2016.0,MLT,data/processed/EUPDCorp_TXT/2016.0/MLT.txt,1.0
2016.0,POL,data/processed/EUPDCorp_TXT/2016.0/POL.txt,1.0000001
2016.0,CZE,data/processed/EUPDCorp_TXT/2016.0/CZE.txt,0.9999999
2016.0,GBR,data/processed/EUPDCorp_TXT/2016.0/GBR.txt,1.0000001
2016.0,DEU,data/processed/EUPDCorp_TXT/2016.0/DEU.txt,1.0000001
2016.0,PRT,data/processed/EUPDCorp_TXT/2016.0/PRT.txt,1.0000001
2016.0,SVK,data/processed/EUPDCorp_TXT/2016.0/SVK.txt,0.99999994
2016.0,SVN,data/processed/EUPDCorp_TXT/2016.0/SVN.txt,0.99999994
2016.0,LTU,data/processed/EUPDCorp_TXT/2016.0/LTU.txt,0.9999999
2016.0,NLD,data/processed/EUPDCorp_TXT/2016.0/NLD.txt,0.99999994
2016.0,DNK,data/processed/EUPDCorp_TXT/2016.0/DNK.txt,1.0
2016.0,SWE,data/processed/EUPDCorp_TXT/2016.0/SWE.txt,1.0
2016.0,HUN,data/processed/EUPDCorp_TXT/2016.0/HUN.txt,1.0000001
2016.0,EST,data/processed/EUPDCorp_TXT/2016.0/EST.txt,0.99999994
2016.0,ESP,data/processed/EUPDCorp_TXT/2016.0/ESP.txt,0.9999999
2016.0,LUX,data/processed/EUPDCorp_TXT/2016.0/LUX.txt,1.0000001
2016.0,LVA,data/processed/EUPDCorp_TXT/2016.0/LVA.txt,1.0
2016.0,GRC,data/processed/EUPDCorp_TXT/2016.0/GRC.txt,1.0
2016.0,IRL,data/processed/EUPDCorp_TXT/2016.0/IRL.txt,1.0000001
2016.0,CYP,data/processed/EUPDCorp_TXT/2016.0/CYP.txt,0.99999994
2016.0,FIN,data/processed/EUPDCorp_TXT/2016.0/FIN.txt,0.99999994
2016.0,ROU,data/processed/EUPDCorp_TXT/2016.0/ROU.txt,1.0
2016.0,BEL,data/processed/EUPDCorp_TXT/2016.0/BEL.txt,0.9999999
2016.0,FRA,data/processed/EUPDCorp_TXT/2016.0/FRA.txt,1.0
2016.0,AUT,data/processed/EUPDCorp_TXT/2016.0/AUT.txt,0.9999999
2016.0,BGR,data/processed/EUPDCorp_TXT/2016.0/BGR.txt,1.0
2017.0,ITA,data/processed/EUPDCorp_TXT/2017.0/ITA.txt,1.0
2017.0,HRV,data/processed/EUPDCorp_TXT/2017.0/HRV.txt,1.0
2017.0,MLT,data/processed/EUPDCorp_TXT/2017.0/MLT.txt,1.0000001
2017.0,POL,data/processed/EUPDCorp_TXT/2017.0/POL.txt,1.0
2017.0,CZE,data/processed/EUPDCorp_TXT/2017.0/CZE.txt,0.99999976
2017.0,GBR,data/processed/EUPDCorp_TXT/2017.0/GBR.txt,1.0000001
2017.0,DEU,data/processed/EUPDCorp_TXT/2017.0/DEU.txt,1.0000002
2017.0,PRT,data/processed/EUPDCorp_TXT/2017.0/PRT.txt,1.0
2017.0,SVK,data/processed/EUPDCorp_TXT/2017.0/SVK.txt,1.0
2017.0,SVN,data/processed/EUPDCorp_TXT/2017.0/SVN.txt,1.0000001
2017.0,LTU,data/processed/EUPDCorp_TXT/2017.0/LTU.txt,1.0
2017.0,NLD,data/processed/EUPDCorp_TXT/2017.0/NLD.txt,0.99999994
2017.0,DNK,data/processed/EUPDCorp_TXT/2017.0/DNK.txt,0.99999994
2017.0,SWE,data/processed/EUPDCorp_TXT/2017.0/SWE.txt,1.0
2017.0,HUN,data/processed/EUPDCorp_TXT/2017.0/HUN.txt,0.99999994
2017.0,EST,data/processed/EUPDCorp_TXT/2017.0/EST.txt,1.0000001
2017.0,ESP,data/processed/EUPDCorp_TXT/2017.0/ESP.txt,1.0
2017.0,LUX,data/processed/EUPDCorp_TXT/2017.0/LUX.txt,0.9999998
2017.0,LVA,data/processed/EUPDCorp_TXT/2017.0/LVA.txt,1.0
2017.0,GRC,data/processed/EUPDCorp_TXT/2017.0/GRC.txt,1.0000001
2017.0,IRL,data/processed/EUPDCorp_TXT/2017.0/IRL.txt,1.0000001
2017.0,CYP,data/processed/EUPDCorp_TXT/2017.0/CYP.txt,0.99999994
2017.0,FIN,data/processed/EUPDCorp_TXT/2017.0/FIN.txt,0.99999994
2017.0,ROU,data/processed/EUPDCorp_TXT/2017.0/ROU.txt,1.0
2017.0,BEL,data/processed/EUPDCorp_TXT/2017.0/BEL.txt,0.9999999
2017.0,FRA,data/processed/EUPDCorp_TXT/2017.0/FRA.txt,1.0000001
2017.0,AUT,data/processed/EUPDCorp_TXT/2017.0/AUT.txt,1.0000001
2017.0,BGR,data/processed/EUPDCorp_TXT/2017.0/BGR.txt,1.0
2018.0,ITA,data/processed/EUPDCorp_TXT/2018.0/ITA.txt,1.0
2018.0,HRV,data/processed/EUPDCorp_TXT/2018.0/HRV.txt,0.9999999
2018.0,MLT,data/processed/EUPDCorp_TXT/2018.0/MLT.txt,1.0000001
2018.0,POL,data/processed/EUPDCorp_TXT/2018.0/POL.txt,1.0
2018.0,CZE,data/processed/EUPDCorp_TXT/2018.0/CZE.txt,0.99999994
2018.0,GBR,data/processed/EUPDCorp_TXT/2018.0/GBR.txt,0.9999999
2018.0,DEU,data/processed/EUPDCorp_TXT/2018.0/DEU.txt,1.0
2018.0,PRT,data/processed/EUPDCorp_TXT/2018.0/PRT.txt,1.0
2018.0,SVK,data/processed/EUPDCorp_TXT/2018.0/SVK.txt,1.0
2018.0,SVN,data/processed/EUPDCorp_TXT/2018.0/SVN.txt,1.0000002
2018.0,LTU,data/processed/EUPDCorp_TXT/2018.0/LTU.txt,1.0
2018.0,NLD,data/processed/EUPDCorp_TXT/2018.0/NLD.txt,0.9999999
2018.0,DNK,data/processed/EUPDCorp_TXT/2018.0/DNK.txt,1.0000002
2018.0,SWE,data/processed/EUPDCorp_TXT/2018.0/SWE.txt,1.0
2018.0,HUN,data/processed/EUPDCorp_TXT/2018.0/HUN.txt,0.99999994
2018.0,EST,data/processed/EUPDCorp_TXT/2018.0/EST.txt,1.0
2018.0,ESP,data/processed/EUPDCorp_TXT/2018.0/ESP.txt,0.9999999
2018.0,LUX,data/processed/EUPDCorp_TXT/2018.0/LUX.txt,1.0
2018.0,LVA,data/processed/EUPDCorp_TXT/2018.0/LVA.txt,0.9999998
2018.0,GRC,data/processed/EUPDCorp_TXT/2018.0/GRC.txt,0.99999994
2018.0,IRL,data/processed/EUPDCorp_TXT/2018.0/IRL.txt,1.0
2018.0,CYP,data/processed/EUPDCorp_TXT/2018.0/CYP.txt,0.9999999
2018.0,FIN,data/processed/EUPDCorp_TXT/2018.0/FIN.txt,1.0
2018.0,ROU,data/processed/EUPDCorp_TXT/2018.0/ROU.txt,1.0
2018.0,BEL,data/processed/EUPDCorp_TXT/2018.0/BEL.txt,0.9999998
2018.0,FRA,data/processed/EUPDCorp_TXT/2018.0/FRA.txt,0.99999994
2018.0,AUT,data/processed/EUPDCorp_TXT/2018.0/AUT.txt,1.0
2018.0,BGR,data/processed/EUPDCorp_TXT/2018.0/BGR.txt,1.0
2019.0,ITA,data/processed/EUPDCorp_TXT/2019.0/ITA.txt,1.0000001
2019.0,HRV,data/processed/EUPDCorp_TXT/2019.0/HRV.txt,1.0000001
2019.0,MLT,data/processed/EUPDCorp_TXT/2019.0/MLT.txt,1.0000001
2019.0,POL,data/processed/EUPDCorp_TXT/2019.0/POL.txt,1.0
2019.0,CZE,data/processed/EUPDCorp_TXT/2019.0/CZE.txt,1.0
2019.0,GBR,data/processed/EUPDCorp_TXT/2019.0/GBR.txt,0.99999994
2019.0,DEU,data/processed/EUPDCorp_TXT/2019.0/DEU.txt,0.9999999
2019.0,PRT,data/processed/EUPDCorp_TXT/2019.0/PRT.txt,1.0000001
2019.0,SVK,data/processed/EUPDCorp_TXT/2019.0/SVK.txt,1.0
2019.0,SVN,data/processed/EUPDCorp_TXT/2019.0/SVN.txt,1.0000001
2019.0,LTU,data/processed/EUPDCorp_TXT/2019.0/LTU.txt,1.0
2019.0,NLD,data/processed/EUPDCorp_TXT/2019.0/NLD.txt,1.0
2019.0,DNK,data/processed/EUPDCorp_TXT/2019.0/DNK.txt,1.0000002
2019.0,SWE,data/processed/EUPDCorp_TXT/2019.0/SWE.txt,0.99999994
2019.0,HUN,data/processed/EUPDCorp_TXT/2019.0/HUN.txt,1.0000001
2019.0,EST,data/processed/EUPDCorp_TXT/2019.0/EST.txt,1.0
2019.0,ESP,data/processed/EUPDCorp_TXT/2019.0/ESP.txt,0.99999994
2019.0,LUX,data/processed/EUPDCorp_TXT/2019.0/LUX.txt,0.9999999
2019.0,LVA,data/processed/EUPDCorp_TXT/2019.0/LVA.txt,1.0000001
2019.0,GRC,data/processed/EUPDCorp_TXT/2019.0/GRC.txt,1.0000001
2019.0,IRL,data/processed/EUPDCorp_TXT/2019.0/IRL.txt,1.0
2019.0,CYP,data/processed/EUPDCorp_TXT/2019.0/CYP.txt,0.99999994
2019.0,FIN,data/processed/EUPDCorp_TXT/2019.0/FIN.txt,1.0
2019.0,ROU,data/processed/EUPDCorp_TXT/2019.0/ROU.txt,1.0000001
2019.0,BEL,data/processed/EUPDCorp_TXT/2019.0/BEL.txt,1.0
2019.0,FRA,data/processed/EUPDCorp_TXT/2019.0/FRA.txt,1.0
2019.0,AUT,data/processed/EUPDCorp_TXT/2019.0/AUT.txt,1.0
2019.0,BGR,data/processed/EUPDCorp_TXT/2019.0/BGR.txt,1.0000001
2020.0,ITA,data/processed/EUPDCorp_TXT/2020.0/ITA.txt,0.99999994
2020.0,HRV,data/processed/EUPDCorp_TXT/2020.0/HRV.txt,1.0
2020.0,MLT,data/processed/EUPDCorp_TXT/2020.0/MLT.txt,1.0
2020.0,POL,data/processed/EUPDCorp_TXT/2020.0/POL.txt,0.99999994
2020.0,CZE,data/processed/EUPDCorp_TXT/2020.0/CZE.txt,1.0000001
2020.0,GBR,data/processed/EUPDCorp_TXT/2020.0/GBR.txt,1.0000001
2020.0,DEU,data/processed/EUPDCorp_TXT/2020.0/DEU.txt,1.0
2020.0,PRT,data/processed/EUPDCorp_TXT/2020.0/PRT.txt,0.99999994
2020.0,SVK,data/processed/EUPDCorp_TXT/2020.0/SVK.txt,0.9999999
2020.0,SVN,data/processed/EUPDCorp_TXT/2020.0/SVN.txt,1.0000002
2020.0,LTU,data/processed/EUPDCorp_TXT/2020.0/LTU.txt,1.0
2020.0,NLD,data/processed/EUPDCorp_TXT/2020.0/NLD.txt,1.0000001
2020.0,DNK,data/processed/EUPDCorp_TXT/2020.0/DNK.txt,1.0
2020.0,SWE,data/processed/EUPDCorp_TXT/2020.0/SWE.txt,1.0000001
2020.0,HUN,data/processed/EUPDCorp_TXT/2020.0/HUN.txt,0.9999999
2020.0,EST,data/processed/EUPDCorp_TXT/2020.0/EST.txt,1.0000001
2020.0,ESP,data/processed/EUPDCorp_TXT/2020.0/ESP.txt,0.99999994
2020.0,LUX,data/processed/EUPDCorp_TXT/2020.0/LUX.txt,1.0000001
2020.0,LVA,data/processed/EUPDCorp_TXT/2020.0/LVA.txt,0.99999994
2020.0,GRC,data/processed/EUPDCorp_TXT/2020.0/GRC.txt,0.9999999
2020.0,IRL,data/processed/EUPDCorp_TXT/2020.0/IRL.txt,1.0000001
2020.0,CYP,data/processed/EUPDCorp_TXT/2020.0/CYP.txt,1.0
2020.0,FIN,data/processed/EUPDCorp_TXT/2020.0/FIN.txt,0.9999998
2020.0,ROU,data/processed/EUPDCorp_TXT/2020.0/ROU.txt,0.99999994
2020.0,BEL,data/processed/EUPDCorp_TXT/2020.0/BEL.txt,0.99999994
2020.0,FRA,data/processed/EUPDCorp_TXT/2020.0/FRA.txt,1.0
2020.0,AUT,data/processed/EUPDCorp_TXT/2020.0/AUT.txt,1.0000001
2020.0,BGR,data/processed/EUPDCorp_TXT/2020.0/BGR.txt,1.0
2021.0,ITA,data/processed/EUPDCorp_TXT/2021.0/ITA.txt,1.0000001
2021.0,HRV,data/processed/EUPDCorp_TXT/2021.0/HRV.txt,0.9999999
2021.0,MLT,data/processed/EUPDCorp_TXT/2021.0/MLT.txt,0.99999994
2021.0,POL,data/processed/EUPDCorp_TXT/2021.0/POL.txt,1.0
2021.0,CZE,data/processed/EUPDCorp_TXT/2021.0/CZE.txt,1.0000001
2021.0,DEU,data/processed/EUPDCorp_TXT/2021.0/DEU.txt,0.99999994
2021.0,PRT,data/processed/EUPDCorp_TXT/2021.0/PRT.txt,0.99999994
2021.0,SVK,data/processed/EUPDCorp_TXT/2021.0/SVK.txt,0.9999999
2021.0,SVN,data/processed/EUPDCorp_TXT/2021.0/SVN.txt,1.0
2021.0,LTU,data/processed/EUPDCorp_TXT/2021.0/LTU.txt,1.0
2021.0,NLD,data/processed/EUPDCorp_TXT/2021.0/NLD.txt,0.99999994
2021.0,DNK,data/processed/EUPDCorp_TXT/2021.0/DNK.txt,1.0000002
2021.0,SWE,data/processed/EUPDCorp_TXT/2021.0/SWE.txt,0.9999999
2021.0,HUN,data/processed/EUPDCorp_TXT/2021.0/HUN.txt,1.0
2021.0,EST,data/processed/EUPDCorp_TXT/2021.0/EST.txt,0.99999994
2021.0,ESP,data/processed/EUPDCorp_TXT/2021.0/ESP.txt,1.0
2021.0,LUX,data/processed/EUPDCorp_TXT/2021.0/LUX.txt,1.0000001
2021.0,LVA,data/processed/EUPDCorp_TXT/2021.0/LVA.txt,1.0
2021.0,GRC,data/processed/EUPDCorp_TXT/2021.0/GRC.txt,0.99999994
2021.0,IRL,data/processed/EUPDCorp_TXT/2021.0/IRL.txt,1.0
2021.0,CYP,data/processed/EUPDCorp_TXT/2021.0/CYP.txt,1.0
2021.0,FIN,data/processed/EUPDCorp_TXT/2021.0/FIN.txt,1.0
2021.0,ROU,data/processed/EUPDCorp_TXT/2021.0/ROU.txt,0.9999999
2021.0,BEL,data/processed/EUPDCorp_TXT/2021.0/BEL.txt,0.9999999
2021.0,FRA,data/processed/EUPDCorp_TXT/2021.0/FRA.txt,0.99999994
2021.0,AUT,data/processed/EUPDCorp_TXT/2021.0/AUT.txt,1.0
2021.0,BGR,data/processed/EUPDCorp_TXT/2021.0/BGR.txt,0.99999994
2022.0,ITA,data/processed/EUPDCorp_TXT/2022.0/ITA.txt,1.0
2022.0,HRV,data/processed/EUPDCorp_TXT/2022.0/HRV.txt,1.0
2022.0,MLT,data/processed/EUPDCorp_TXT/2022.0/MLT.txt,0.99999994
2022.0,POL,data/processed/EUPDCorp_TXT/2022.0/POL.txt,1.0000002
2022.0,CZE,data/processed/EUPDCorp_TXT/2022.0/CZE.txt,0.99999994
2022.0,DEU,data/processed/EUPDCorp_TXT/2022.0/DEU.txt,0.99999994
2022.0,PRT,data/processed/EUPDCorp_TXT/2022.0/PRT.txt,0.9999999
2022.0,SVK,data/processed/EUPDCorp_TXT/2022.0/SVK.txt,0.9999999
2022.0,SVN,data/processed/EUPDCorp_TXT/2022.0/SVN.txt,0.99999994
2022.0,LTU,data/processed/EUPDCorp_TXT/2022.0/LTU.txt,1.0000004
2022.0,NLD,data/processed/EUPDCorp_TXT/2022.0/NLD.txt,0.99999994
2022.0,DNK,data/processed/EUPDCorp_TXT/2022.0/DNK.txt,1.0000001
2022.0,SWE,data/processed/EUPDCorp_TXT/2022.0/SWE.txt,0.9999999
2022.0,HUN,data/processed/EUPDCorp_TXT/2022.0/HUN.txt,0.99999994
2022.0,EST,data/processed/EUPDCorp_TXT/2022.0/EST.txt,0.99999994
2022.0,ESP,data/processed/EUPDCorp_TXT/2022.0/ESP.txt,0.9999999
2022.0,LUX,data/processed/EUPDCorp_TXT/2022.0/LUX.txt,1.0000002
2022.0,LVA,data/processed/EUPDCorp_TXT/2022.0/LVA.txt,1.0
2022.0,GRC,data/processed/EUPDCorp_TXT/2022.0/GRC.txt,0.9999999
2022.0,IRL,data/processed/EUPDCorp_TXT/2022.0/IRL.txt,1.0000001
2022.0,CYP,data/processed/EUPDCorp_TXT/2022.0/CYP.txt,0.9999999
2022.0,FIN,data/processed/EUPDCorp_TXT/2022.0/FIN.txt,1.0
2022.0,ROU,data/processed/EUPDCorp_TXT/2022.0/ROU.txt,1.0000001
2022.0,BEL,data/processed/EUPDCorp_TXT/2022.0/BEL.txt,0.99999976
2022.0,FRA,data/processed/EUPDCorp_TXT/2022.0/FRA.txt,0.99999994
2022.0,AUT,data/processed/EUPDCorp_TXT/2022.0/AUT.txt,1.0
2022.0,BGR,data/processed/EUPDCorp_TXT/2022.0/BGR.txt,0.99999994
2023.0,ITA,data/processed/EUPDCorp_TXT/2023.0/ITA.txt,1.0
2023.0,HRV,data/processed/EUPDCorp_TXT/2023.0/HRV.txt,1.0
2023.0,MLT,data/processed/EUPDCorp_TXT/2023.0/MLT.txt,1.0
2023.0,POL,data/processed/EUPDCorp_TXT/2023.0/POL.txt,1.0
2023.0,CZE,data/processed/EUPDCorp_TXT/2023.0/CZE.txt,1.0
2023.0,DEU,data/processed/EUPDCorp_TXT/2023.0/DEU.txt,0.9999999
2023.0,PRT,data/processed/EUPDCorp_TXT/2023.0/PRT.txt,1.0
2023.0,SVK,data/processed/EUPDCorp_TXT/2023.0/SVK.txt,0.99999994
2023.0,SVN,data/processed/EUPDCorp_TXT/2023.0/SVN.txt,0.99999994
2023.0,LTU,data/processed/EUPDCorp_TXT/2023.0/LTU.txt,1.0
2023.0,NLD,data/processed/EUPDCorp_TXT/2023.0/NLD.txt,1.0
2023.0,DNK,data/processed/EUPDCorp_TXT/2023.0/DNK.txt,0.9999997
2023.0,SWE,data/processed/EUPDCorp_TXT/2023.0/SWE.txt,0.9999999
2023.0,HUN,data/processed/EUPDCorp_TXT/2023.0/HUN.txt,0.99999994
2023.0,EST,data/processed/EUPDCorp_TXT/2023.0/EST.txt,1.0000001
2023.0,ESP,data/processed/EUPDCorp_TXT/2023.0/ESP.txt,1.0000001
2023.0,LUX,data/processed/EUPDCorp_TXT/2023.0/LUX.txt,0.99999994
2023.0,LVA,data/processed/EUPDCorp_TXT/2023.0/LVA.txt,1.0
2023.0,GRC,data/processed/EUPDCorp_TXT/2023.0/GRC.txt,0.99999976
2023.0,IRL,data/processed/EUPDCorp_TXT/2023.0/IRL.txt,0.99999994
2023.0,CYP,data/processed/EUPDCorp_TXT/2023.0/CYP.txt,1.0000001
2023.0,FIN,data/processed/EUPDCorp_TXT/2023.0/FIN.txt,0.99999976
2023.0,ROU,data/processed/EUPDCorp_TXT/2023.0/ROU.txt,0.99999994
2023.0,BEL,data/processed/EUPDCorp_TXT/2023.0/BEL.txt,0.9999999
2023.0,FRA,data/processed/EUPDCorp_TXT/2023.0/FRA.txt,0.9999999
2023.0,AUT,data/processed/EUPDCorp_TXT/2023.0/AUT.txt,1.0
2023.0,BGR,data/processed/EUPDCorp_TXT/2023.0/BGR.txt,1.0000001
2024.0,ITA,data/processed/EUPDCorp_TXT/2024.0/ITA.txt,0.9999999
2024.0,HRV,data/processed/EUPDCorp_TXT/2024.0/HRV.txt,0.99999994
2024.0,MLT,data/processed/EUPDCorp_TXT/2024.0/MLT.txt,1.0000001
2024.0,POL,data/processed/EUPDCorp_TXT/2024.0/POL.txt,1.0000001
2024.0,CZE,data/processed/EUPDCorp_TXT/2024.0/CZE.txt,1.0
2024.0,DEU,data/processed/EUPDCorp_TXT/2024.0/DEU.txt,1.0
2024.0,PRT,data/processed/EUPDCorp_TXT/2024.0/PRT.txt,1.0
2024.0,SVK,data/processed/EUPDCorp_TXT/2024.0/SVK.txt,0.9999998
2024.0,SVN,data/processed/EUPDCorp_TXT/2024.0/SVN.txt,1.0
2024.0,LTU,data/processed/EUPDCorp_TXT/2024.0/LTU.txt,1.0
2024.0,NLD,data/processed/EUPDCorp_TXT/2024.0/NLD.txt,0.99999994
2024.0,DNK,data/processed/EUPDCorp_TXT/2024.0/DNK.txt,1.0000001
2024.0,SWE,data/processed/EUPDCorp_TXT/2024.0/SWE.txt,0.9999999
2024.0,HUN,data/processed/EUPDCorp_TXT/2024.0/HUN.txt,0.99999994
2024.0,EST,data/processed/EUPDCorp_TXT/2024.0/EST.txt,1.0000002
2024.0,ESP,data/processed/EUPDCorp_TXT/2024.0/ESP.txt,0.9999999
2024.0,LUX,data/processed/EUPDCorp_TXT/2024.0/LUX.txt,1.0000001
2024.0,LVA,data/processed/EUPDCorp_TXT/2024.0/LVA.txt,1.0
2024.0,GRC,data/processed/EUPDCorp_TXT/2024.0/GRC.txt,0.9999999
2024.0,IRL,data/processed/EUPDCorp_TXT/2024.0/IRL.txt,1.0000001
2024.0,CYP,data/processed/EUPDCorp_TXT/2024.0/CYP.txt,0.9999999
2024.0,FIN,data/processed/EUPDCorp_TXT/2024.0/FIN.txt,1.0000002
2024.0,ROU,data/processed/EUPDCorp_TXT/2024.0/ROU.txt,1.0
2024.0,BEL,data/processed/EUPDCorp_TXT/2024.0/BEL.txt,1.0
2024.0,FRA,data/processed/EUPDCorp_TXT/2024.0/FRA.txt,1.0000001
2024.0,AUT,data/processed/EUPDCorp_TXT/2024.0/AUT.txt,1.0
2024.0,BGR,data/processed/EUPDCorp_TXT/2024.0/BGR.txt,0.99999994
